rel_time_sec,timestamp_sec,ground_truth_x_m,ground_truth_y_m,estimated_x_m,estimated_y_m,gnss_x_m,gnss_y_m,speed_kmh,position_error_m,uncertainty_m,gnss_status
9.400000000001455,33038.4,-82.72464223546221,52.79883448330338,-81.39959236781812,54.866039758561975,,,33.44,2.4554215120424026,8.084542039423635,DENIED
9.5,33038.5,-83.62109185168529,53.03260541432821,-82.28216697043315,55.12968298302746,,,33.16,2.4880623317709722,8.26656960823665,DENIED
9.599999999998545,33038.6,-84.5175414678782,53.2441124469342,-83.16791740559927,55.363575553409355,,,32.98,2.512689588706013,8.448015637529286,DENIED
9.69999999999709,33038.7,-85.42078236907656,53.42222363191195,-84.05720184393715,55.56809801600415,,,32.85,2.5424650874382846,8.62903372509566,DENIED
9.80000000000291,33038.8,-86.32402327028998,53.555807020843,-84.95117305444433,55.74254811199729,,,32.79,2.5819671405519715,8.809830204512462,DENIED
9.900000000001455,33038.9,-87.22047288646783,53.66712651135522,-85.84669758445334,55.88601950788103,,,32.65,2.609740353072753,8.989817886510712,DENIED
10.0,33039.0,-88.11692250267582,53.75618210423958,-86.74530543172784,55.99797843334192,,,32.6,2.6281141852082164,9.16931058224669,DENIED
10.099999999998545,33039.1,-89.00658083392364,53.83410574791452,-87.63739571304401,56.076684742138035,,,32.24,2.6275137374656463,9.346410004166868,DENIED
10.19999999999709,33039.2,-89.90303045013162,53.85636964554238,-88.53036782130279,56.122889088539445,,,32.19,2.649776043001939,9.522669048107051,DENIED
10.30000000000291,33039.3,-90.79268878137944,53.85636964554238,-89.42137573931441,56.13645015334727,,,32.08,2.660689117768072,9.697631345887725,DENIED
10.400000000001455,33039.4,-91.68234711261216,53.80070990107724,-90.29951707109853,56.11808589909057,,,31.62,2.6986015711625293,9.869305121513753,DENIED
10.5,33039.5,-92.55842287390944,53.74505015582113,-91.17471413786382,56.06734598632429,,,31.56,2.7032772315434683,10.039678200158336,DENIED
10.599999999998545,33039.6,-93.44128992019705,53.6559945621458,-92.03921082543152,55.98580915452239,,,31.26,2.7191656482879867,10.207432551847548,DENIED
10.69999999999709,33039.7,-94.30378311154377,53.56693897005242,-92.9027753930201,55.87352855945835,,,31.35,2.6987364008585066,10.374649812792573,DENIED
